   ,chang_per           ,change               ,high  ,last             ,low   ,name         ,time              ,volume
324,0.19956450287592442 ,1.8261216105176663   ,914.69,909.6960887428103,906.64,VN 30 (VNI30),1553238304.155496 ,35331.0
325,0.2010392798690671  ,1.839459901800327    ,914.69,909.7094271685761,906.64,VN 30 (VNI30),1553238351.379502 ,35402.0
326,0.2023083197389886  ,1.8509624796084827   ,914.69,909.7209298531811,906.64,VN 30 (VNI30),1553238392.877595 ,35458.0
327,0.20392363931762797 ,1.86557270511779     ,914.69,909.7355402112106,906.64,VN 30 (VNI30),1553238440.538177 ,35678.0
328,0.20550970873786406 ,1.8799110032362458   ,914.69,909.7498786407767,906.64,VN 30 (VNI30),1553238489.417511 ,36006.0
329,0.20710717163577758 ,1.894375503626108    ,914.69,909.764343271555 ,906.64,VN 30 (VNI30),1553238542.065522 ,36110.0
330,0.20862760834670946 ,1.9081781701444624   ,914.69,909.7781460674156,906.64,VN 30 (VNI30),1553238590.439459 ,36354.0
331,0.20992             ,1.9198400000000002   ,914.69,909.789808       ,906.64,VN 30 (VNI30),1553238633.210571 ,36495.0
332,0.21126794258373205 ,1.932049441786284    ,914.69,909.8020175438596,906.64,VN 30 (VNI30),1553238678.4790049,36623.0
333,0.21303415409054804 ,1.9479984114376492   ,914.69,909.8179666401907,906.64,VN 30 (VNI30),1553238727.567231 ,36828.0
334,0.2146598101265823  ,1.9626977848101268   ,914.69,909.8326661392404,906.64,VN 30 (VNI30),1553238776.9655402,36964.0
335,0.21617809298660365 ,1.9763987391646967   ,914.69,909.8463672182821,906.64,VN 30 (VNI30),1553238827.375635 ,37157.0
336,0.217723704866562   ,1.9904552590266877   ,914.69,909.8604238618526,906.64,VN 30 (VNI30),1553238877.1165519,37319.0
337,0.21920250195465207 ,2.0037216575449572   ,914.69,909.8736903831119,906.64,VN 30 (VNI30),1553238924.206075 ,37430.0
338,0.22053738317757007 ,2.015841121495327    ,914.69,909.8858099688473,906.64,VN 30 (VNI30),1553238972.2683141,37765.0
339,0.22187742435996896 ,2.0279751745539176   ,914.69,909.8979441427463,906.64,VN 30 (VNI30),1553239018.9261482,37877.0
340,0.22324574961360125 ,2.0403477588871715   ,914.69,909.910316846986 ,906.64,VN 30 (VNI30),1553239064.9858902,38007.0
341,0.22438799076212473 ,2.0507005388760584   ,914.69,909.9206697459584,906.64,VN 30 (VNI30),1553239112.7575521,38122.0
342,0.22552147239263803 ,2.0609279141104295   ,914.69,909.9308972392639,906.64,VN 30 (VNI30),1553239161.5897899,38280.0
343,0.22650878533231475 ,2.0698013750954924   ,914.69,909.9397708174179,906.64,VN 30 (VNI30),1553239209.687417 ,38384.0
344,0.22745814307458143 ,2.078432267884323    ,914.69,909.9484018264842,906.64,VN 30 (VNI30),1553239255.9876359,38614.0
345,0.22830174374526155 ,2.0860500379075058   ,914.69,909.9560197119031,906.64,VN 30 (VNI30),1553239301.459575 ,38847.0
346,0.22918429003021148 ,2.0940709969788522   ,914.69,909.9640407854986,906.64,VN 30 (VNI30),1553239346.744878 ,39046.0
347,0.22999247554552293 ,2.1014070729872083   ,914.69,909.9713769751693,906.64,VN 30 (VNI30),1553239395.492194 ,39259.0
348,0.23072713643178408 ,2.1080134932533734   ,914.69,909.977983508246 ,906.64,VN 30 (VNI30),1553239444.537672 ,39465.0
349,0.23152352501867066 ,2.1152352501867067   ,914.69,909.985205377147 ,906.64,VN 30 (VNI30),1553239492.837783 ,39578.0
350,0.23238839285714286 ,2.1230357142857144   ,914.69,909.993005952381 ,906.64,VN 30 (VNI30),1553239539.848657 ,39712.0
351,0.23334321719792442 ,2.131764269829503    ,914.69,910.0017346182358,906.64,VN 30 (VNI30),1553239588.037767 ,39937.0
352,0.23426144756277695 ,2.1400960118168393   ,914.69,910.0100664697194,906.64,VN 30 (VNI30),1553239633.859537 ,40010.0
353,0.23525386313465782 ,2.1490434142752024   ,914.69,910.0190139808683,906.64,VN 30 (VNI30),1553239680.84237  ,40215.0
354,0.23624633431085046 ,2.1579912023460412   ,914.69,910.0279618768329,906.64,VN 30 (VNI30),1553239726.852244 ,40470.0
355,0.23720964207450695 ,2.166683710737765    ,914.69,910.0366544923303,906.64,VN 30 (VNI30),1553239773.004904 ,40788.0
356,0.2380713245997089  ,2.1744541484716158   ,914.69,910.0444250363902,906.64,VN 30 (VNI30),1553239819.051324 ,40935.0
357,0.23894851341551848 ,2.1822335025380712   ,914.69,910.0522044960115,906.64,VN 30 (VNI30),1553239865.229687 ,40952.0
358,0.23981936416184974 ,2.189956647398844    ,914.69,910.0599277456647,906.64,VN 30 (VNI30),1553239913.969224 ,40952.0
359,0.24068394528437725 ,2.197624190064795    ,914.69,910.0675953923687,906.64,VN 30 (VNI30),1553239959.857389 ,40952.0
360,0.2415423242467719  ,2.205236728837877    ,914.69,910.0752080344336,906.64,VN 30 (VNI30),1553240005.781322 ,40952.0
361,0.24239456754824876 ,2.2127948534667623   ,914.69,910.0827662616155,906.64,VN 30 (VNI30),1553240052.402163 ,40952.0
362,0.24324074074074073 ,2.2202991452991454   ,914.69,910.0902706552708,906.64,VN 30 (VNI30),1553240099.879116 ,40952.0
363,0.24408090844570615 ,2.2277501774308024   ,914.69,910.0977217885024,906.64,VN 30 (VNI30),1553240149.444753 ,40952.0
364,0.24491513437057988 ,2.235148514851485    ,914.69,910.1051202263085,906.64,VN 30 (VNI30),1553240197.830822 ,40952.0
365,0.2457434813248767  ,2.242494714587738    ,914.69,910.1124665257224,906.64,VN 30 (VNI30),1553240245.896972 ,40952.0
366,0.24656601123595506 ,2.2497893258426966   ,914.69,910.1197612359551,906.64,VN 30 (VNI30),1553240292.817926 ,40952.0
367,0.24738278516445067 ,2.2570328901329604   ,914.69,910.1270048985306,906.64,VN 30 (VNI30),1553240339.7250218,40952.0
368,0.2481938633193863  ,2.2642259414225943   ,914.69,910.1341980474199,906.64,VN 30 (VNI30),1553240384.8644822,40952.0
369,0.2489993050729673  ,2.2713690062543432   ,914.69,910.1413412091731,906.64,VN 30 (VNI30),1553240431.527117 ,40952.0
370,0.24979916897506924 ,2.278462603878116    ,914.69,910.148434903047 ,906.64,VN 30 (VNI30),1553240477.415222 ,40952.0
371,0.2505935127674258  ,2.2855072463768114   ,914.69,910.1554796411318,906.64,VN 30 (VNI30),1553240523.502184 ,40952.0
372,0.25138239339752405 ,2.292503438789546    ,914.69,910.1624759284732,906.64,VN 30 (VNI30),1553240569.896141 ,40952.0
373,0.25216586703221383 ,2.2994516792323507   ,914.69,910.1694242631941,906.64,VN 30 (VNI30),1553240616.501651 ,40952.0
374,0.25294398907103827 ,2.3063524590163933   ,914.69,910.1763251366121,906.64,VN 30 (VNI30),1553240662.1883142,40952.0
375,0.25371681415929204 ,2.313206262763785    ,914.69,910.183179033356 ,906.64,VN 30 (VNI30),1553240709.260313 ,40952.0
376,0.25448439620081414 ,2.320013568521031    ,914.69,910.189986431479 ,906.64,VN 30 (VNI30),1553240755.9887612,40952.0
377,0.2551656524678837  ,2.3260987153482082   ,914.69,910.1960716700474,906.64,VN 30 (VNI30),1553240802.238512 ,42067.0
